Sigma Delta;;;;;Sigma Delta Optimise
Taille (pixels);Temps (ms);Cycle par point (cpp);Debit (pixel/seconde);;Temps (ms);Cycle par point (cpp);Debit (pixel/seconde)
2160;0.000000;0.000000;0.000000;14.945998;5.766203;312163830.254598
2176;0.000000;0.000000;0.000000;15.122237;5.748715;313113464.456032
2192;0.000000;0.000000;0.000000;15.366331;5.756541;312687776.828392
2208;0.000000;0.000000;0.000000;15.603021;5.760804;312456412.465421
2224;0.000000;0.000000;0.000000;15.808831;5.753110;312874233.289399
2240;0.000000;0.000000;0.000000;16.161506;5.797734;310466124.752541
2256;0.000000;0.000000;0.000000;16.472686;5.825842;308968189.260100
2272;0.000000;0.000000;0.000000;16.492828;5.751101;312983552.346035
2288;0.000000;0.000000;0.000000;16.755481;5.761258;312431738.132254
2304;0.000000;0.000000;0.000000;17.134784;5.810135;309803498.802355
2320;0.000000;0.000000;0.000000;17.211628;5.755969;312718824.128262
2336;0.000000;0.000000;0.000000;17.675193;5.830301;308731898.830715
2352;0.000000;0.000000;0.000000;17.712803;5.763485;312311038.286618
2368;0.000000;0.000000;0.000000;17.939447;5.758616;312575081.282700
2384;0.000000;0.000000;0.000000;18.156906;5.750450;313018962.496716
2400;0.000000;0.000000;0.000000;18.443863;5.763707;312298995.926197
2416;0.000000;0.000000;0.000000;18.641035;5.748422;313129394.371074
2432;0.000000;0.000000;0.000000;19.096538;5.811657;309722325.316828
2448;0.000000;0.000000;0.000000;19.706883;5.919263;304091929.077571
2464;0.000000;0.000000;0.000000;19.654365;5.827068;308903187.663402
2480;0.000000;0.000000;0.000000;20.113333;5.886446;305787214.279837
2496;0.000000;0.000000;0.000000;20.033653;5.788199;310977537.102500
2512;0.000000;0.000000;0.000000;20.109386;5.736303;313790981.243004
2528;0.000000;0.000000;0.000000;20.408810;5.748255;313138496.903196
2544;0.000000;0.000000;0.000000;20.648602;5.742870;313432156.001841
2560;0.000000;0.000000;0.000000;20.927813;5.747995;313152652.719915
2576;0.000000;0.000000;0.000000;21.222932;5.756867;312670079.877039
2592;0.000000;0.000000;0.000000;21.438559;5.743784;313382262.393236
2608;0.000000;0.000000;0.000000;21.708216;5.744887;313322110.495876
2624;0.000000;0.000000;0.000000;21.925798;5.731922;314030800.398830
2640;0.000000;0.000000;0.000000;22.196058;5.732453;314001705.608183
2656;0.000000;0.000000;0.000000;22.437862;5.725295;314394304.478134
2672;0.000000;0.000000;0.000000;22.742965;5.733855;313924943.383591
2688;0.000000;0.000000;0.000000;22.997265;5.729150;314182747.936636
2704;0.000000;0.000000;0.000000;23.258966;5.725976;314356886.703999
2720;0.000000;0.000000;0.000000;23.574753;5.735640;313827253.357231
2736;0.000000;0.000000;0.000000;23.833554;5.730983;314082232.990006
2752;0.000000;0.000000;0.000000;24.073654;5.721602;314597195.546436
2768;0.000000;0.000000;0.000000;24.378641;5.727299;314284289.997065
2784;0.000000;0.000000;0.000000;24.645559;5.723645;314484887.935751
2800;0.000000;0.000000;0.000000;24.952671;5.728930;314194816.170707
2816;0.000000;0.000000;0.000000;25.972786;5.895569;305314026.815097
2832;0.000000;0.000000;0.000000;25.644348;5.755429;312748215.298732
2848;0.000000;0.000000;0.000000;25.804802;5.726550;314325369.756758
2864;0.000000;0.000000;0.000000;26.110091;5.729739;314150423.283565
2880;0.000000;0.000000;0.000000;26.430059;5.735690;313824492.806560
2896;0.000000;0.000000;0.000000;26.797201;5.751284;312973584.523334
2912;0.000000;0.000000;0.000000;26.956755;5.722126;314568423.113979
2928;0.000000;0.000000;0.000000;27.304265;5.732722;313986987.482776
2944;0.000000;0.000000;0.000000;27.530316;5.717525;314821527.654121
2960;0.000000;0.000000;0.000000;27.901439;5.732125;314019644.207720
